Vehicle Body Type,Plate Type,Registration State,Vehicle Color,Vehicle Year,Vehicle Make
SUBN,PAS,NY,BLACK,2010,PORSC
SDN,PAS,NY,BLACK,2016,BENTL
,PAS,NY,BLUE,2006,NISSA
VAN,PAS,NY,BLACK,1995,CHEVR
SDN,PAS,PA,OTHER,2003,MERCU
SDN,PAS,NY,ORANGE,2011,DODGE
DELV,PAS,NY,GREY,2015,CHEVR
SUBN,PAS,NY,OTHER,2005,SUBAR
SUBN,PAS,NY,BEIGE,2012,NISSA
SUBN,PAS,NY,RED,2012,
P-U,PAS,NY,SILVER,2012,FORD
SUBN,PAS,NY,BROWN,2011,NISSA
TWOD,PAS,NY,GREY,1999,ME/BE
SUBN,PAS,NY,BLACK,1989,JEEP
SDN,PAS,NY,BLUE,1971,ME/BE
,PAS,NY,GREY,2015,MERCU
SDN,PAS,NY,GREY,2014,MASE
FOUR,PAS,NY,BLACK,2014,BMW
SUBN,PAS,NY,RED,2004,HUMME
SDN,PAS,NY,OTHER,2018,VOLVO
SUBN,PAS,NY,TAN,2004,PORSC
SUBN,PAS,NY,TAN,2005,CHRYS
SDN,PAS,FL,BLACK,2012,KIA
SUBN,PAS,NY,BLACK,2010,LA/RR
SUBN,PAS,NJ,GREEN,1998,ME/BE
TRUC,PAS,AZ,OTHER,2017,GMC
SDN,PAS,NY,OTHER,2009,CHRYS
SUBN,PAS,NY,ORANGE,2005,FORD
SUBN,PAS,NY,BLUE,1998,CHEVR
SDN,PAS,NY,RED,2010,MINI
TWOD,PAS,NY,SILVER,2006,TOYOT
SUBN,PAS,NY,BLUE,2007,SUBAR
TWOD,PAS,NY,GREY,2012,BMW
SDN,PAS,NY,GREEN,2001,PLYMO
SUBN,PAS,NY,BLACK,2001,SUBAR
SUBN,PAS,NY,SILVER,2003,JEEP
SUBN,PAS,NY,GREY,2018,JEEP
SUBN,PAS,NY,BLUE,2016,HYUND
SUBN,PAS,NY,OTHER,1994,CHEVR
,PAS,NY,BLACK,2016,CHEVR
SUBN,PAS,NY,OTHER,2007,LEUXS
P-U,PAS,NY,SILVER,2015,CHEVR
P-U,PAS,NY,SILVER,2017,HONDA
SUBN,PAS,NY,RED,2017,BUICK
SDN,PAS,NY,BLACK,2016,ROLLS
SUBN,PAS,NY,SILVER,2010,VOLKS
SUBN,PAS,NY,GREY,2018,VOLVO
SUBN,PAS,NY,RED,1997,
SDN,PAS,NY,RED,2001,CHRYS
SDN,PAS,NY,GREEN,2008,BMW
SDN,PAS,NY,RED,1999,PONTI
SDN,PAS,NY,RED,2004,SUBAR
SDN,PAS,NY,BLACK,1996,MERCU
SUBN,PAS,NY,RED,2002,MERUR
VAN,PAS,NY,BLACK,2017,FORD
VAN,PAS,NY,TAN,1998,FORD
SUV,PAS,NY,GREEN,2008,JEEP
SUBN,PAS,NY,BEIGE,2006,MERCU
SUBN,PAS,NY,SILVER,2008,GMC
SDN,PAS,NY,BLACK,1990,LINCO
SUBN,PAS,NY,TAN,2005,DODGE
CONV,PAS,NY,OTHER,2014,BMW
SDN,PAS,NY,BLUE,2009,MITSU
SUBN,PAS,NY,GOLD,2006,DODGE
SUBN,PAS,PA,BLACK,2003,FORD
SUBN,PAS,PA,BLACK,2007,FORD
CONV,PAS,NY,OTHER,2015,FORD
SUBN,PAS,FL,SILVER,2001,TOYOT
SUBN,PAS,NJ,OTHER,2016,HONDA
SDN,PAS,NY,OTHER,1992,LEXUS
SDN,PAS,NY,GREY,2002,BUICK
SDN,PAS,NY,RED,1997,HONDA
SDN,PAS,NY,GREY,1989,NISSA
,PAS,NY,OTHER,2011,CHEVR
P-U,PAS,NY,RED,2009,CHEVR
SDN,PAS,NY,BLUE,2003,MAZDA
VAN,PAS,MA,OTHER,2009,FORD
SDN,PAS,NY,RED,1996,FORD
SUBN,PAS,NY,BLUE,1999,MERCU
SDN,PAS,NY,GREEN,2003,MITSU
SDN,PAS,NY,BLACK,2016,PECK
SDN,PAS,NY,BROWN,2004,MITSU
VAN,PAS,NY,OTHER,2018,HONDA
P-U,PAS,NY,GREY,2009,GMC
SDN,PAS,NY,GREY,2018,HYUND
,PAS,NY,GOLD,2016,HYUND
P-U,PAS,NY,GREY,2007,GMC
CONV,PAS,NY,BLACK,2011,AUDI
FOUR,PAS,NY,RED,1996,TOYOT
P-U,PAS,NY,BLUE,2004,DODGE
VAN,PAS,NY,SILVER,2007,TOYOT
SUBN,PAS,NY,TAN,2004,DODGE
P-U,PAS,NJ,GREY,2013,TOYOT
SUBN,PAS,NY,BROWN,2018,
SDN,PAS,PA,RED,2003,TOYOT
CONV,PAS,NY,BROWN,2005,FORD
SDN,PAS,PA,OTHER,2009,HONDA
SDN,PAS,PA,GREY,2005,ME/BE
SDN,PAS,NY,BLACK,2014,SMART
SDN,PAS,NY,SILVER,2010,KIA
SUBN,PAS,NY,GREY,2007,RO
SDN,PAS,NY,BLACK,2009,JAGUA
SDN,PAS,NY,OTHER,1999,VOLKS
SDN,PAS,NY,RED,2014,MAZDA
SDN,PAS,NJ,GREY,2003,HONDA
,PAS,NY,SILVER,2017,TOYOT
SDN,PAS,NY,SILVER,1999,ME/BE
SDN,PAS,NY,GREY,1998,AUDI
SDN,PAS,NY,GREY,2008,SAAB
VAN,PAS,NY,BLUE,2010,FORD
SUBN,PAS,NY,GREY,2011,PORSC
FOUR,PAS,NY,OTHER,2017,HONDA
FOUR,PAS,NY,RED,2016,HONDA
SUBN,PAS,NY,GREEN,1999,CHRYS
SUBN,PAS,NY,GREEN,2014,FIAT
VAN,PAS,NY,BLACK,2011,
P-U,PAS,NY,GREY,2005,NISSA
SDN,PAS,NY,TAN,2008,TOYOT
,PAS,NY,BLACK,1999,
VAN,PAS,FL,BLUE,1997,HONDA
,PAS,NY,BLACK,2009,FORD
SUBN,PAS,NY,BROWN,2011,AUDI
P-U,PAS,NY,GREY,2004,DODGE
SUBN,PAS,NY,RED,2009,HYUND
SDN,PAS,PA,BLACK,2015,TOYOT
SUBN,PAS,NY,OTHER,2010,AUDI
SDN,PAS,NY,GOLD,2003,INFIN
SUBN,PAS,NY,OTHER,2017,LOCLR
SUBN,PAS,PA,GREY,2003,FORD
SDN,PAS,NY,BLACK,2009,SMART
SUBN,PAS,NY,GREEN,2005,MAZDA
SDN,PAS,NY,ORANGE,1998,TOYOT
SDN,PAS,NY,BLACK,2004,INFII
SUBN,PAS,NY,BLUE,2012,PORCK
P-U,PAS,NY,RED,2005,NISSA
VAN,PAS,NY,BLUE,2014,CHRYS
DELV,PAS,NY,GREY,2007,FORD
VAN,PAS,NY,RED,2006,CHRYS
SUBN,PAS,NY,GOLD,2002,MERCU
SUBN,PAS,NY,BLACK,2003,SUZUK
SUBN,PAS,NY,GREY,2018,KIA
SDN,PAS,NY,GREY,1992,HONDA
SDN,PAS,NY,GREEN,2012,
SUBN,PAS,NY,GREEN,2011,SUBAR
VAN,PAS,NY,RED,2017,DODGE
SDN,PAS,NY,RED,1987,BMW
SDN,PAS,NJ,OTHER,2009,MITSU
SUBN,PAS,NY,TAN,2008,BUICK
DELV,PAS,NY,BLUE,2006,FORD
SDN,PAS,CT,BLACK,2003,SATUR
SDN,PAS,NY,GOLD,2004,SUBAR
P-U,PAS,NY,OTHER,1982,VOLKS
,PAS,NY,BLACK,2011,JEEP
BLK,PAS,NY,BLACK,2013,VOLKS
SDN,PAS,NY,BLUE,2004,JAGUA
SUBN,PAS,SC,BLUE,2015,JEEP
SUBN,PAS,NY,BLUE,2014,CHRYS
SDN,PAS,NY,OTHER,2010,JAGUI
SDN,PAS,NY,GREY,2003,MEREU
,PAS,NY,GREY,2009,NISSA
SDN,PAS,NY,TAN,2005,BMW
SUBN,PAS,NY,BLUE,2011,VOLKS
SUBN,PAS,NY,GREEN,2015,FORD
,PAS,NY,OTHER,2015,BMW
SDN,PAS,TX,GREY,2004,BMW
SDN,PAS,NY,OTHER,2015,BENTL
SDN,PAS,PA,TAN,2008,HYUND
SDN,PAS,NY,BLACK,2018,HONDA
,PAS,NJ,OTHER,2010,ME/BE
SUBN,PAS,NY,SILVER,2004,BMW
SUBN,PAS,NY,BLUE,2018,HONDA
SDN,PAS,NY,GOLD,2008,SUBAR
SDN,PAS,NY,BLUE,2004,JEEP
VAN,PAS,NY,BLUE,2001,NISSA
SDN,PAS,NY,GREY,1988,DODGE
SDN,PAS,NY,BLACK,1999,SUBAR
SDN,PAS,NY,BROWN,2011,KIA
SDN,PAS,NY,OTHER,2018,HYUND
FOUR,PAS,NY,SILVER,2002,NISSA
SUBN,PAS,NY,SILVER,2003,MERCU
,PAS,NY,BLACK,2014,LEXUS
SUBN,PAS,PA,BLUE,2002,HONDA
SUBN,PAS,NY,GREEN,2017,LEXUS
VAN,PAS,NY,GREEN,2005,MAZDA
SUBN,PAS,NY,OTHER,2013,BUICK
SDN,PAS,PA,OTHER,2015,HONDA
SDN,PAS,NY,BLACK,2010,MASE
SUBN,PAS,NY,BROWN,2006,DODGE
SUBN,PAS,NY,GREY,2017,GRYS
SUBN,PAS,NY,BLUE,2017,ERYS
SDN,PAS,NY,BROWN,2014,FORD
SUBN,PAS,NY,BLACK,2005,MACK
SUBN,PAS,NY,BROWN,2015,CHEVR
SUBN,PAS,NY,OTHER,1992,FORD
SUBN,PAS,NY,BROWN,2016,NISSA
SDN,PAS,NY,BLUE,2018,BMW
SDN,PAS,NY,GREEN,1993,SUBAR
SUBN,PAS,NY,GREEN,2006,BMW
PICK,PAS,NY,GREY,2007,TOYOT
SUBN,PAS,NY,TAN,2016,VOLVO
SDN,PAS,NY,OTHER,1992,VOLVO
SDN,PAS,NY,RED,2003,BUICK
SUBN,PAS,NY,OTHER,2001,JEEP
SDN,PAS,NY,SILVER,1984,ME/BE
SUBN,PAS,NY,TAN,2016,ME/BE
SUBN,PAS,NY,BLUE,1997,DODGE
SUBN,PAS,NY,GREEN,2017,
SUBN,PAS,NY,RED,2017,VOLVO
P-U,PAS,NY,RED,2015,TOYOT
SDN,PAS,NY,BLACK,2001,CADIL
SUBN,PAS,NY,BLACK,2005,LX
SDN,PAS,NY,BLUE,2018,SUBAR
SUBN,PAS,NY,GREY,2006,HUMME
SUBN,PAS,NY,BLACK,2018,TOYOT
SUBN,PAS,NY,TAN,2002,MERCU
SDN,PAS,NY,BROWN,2017,AUDI
SDN,PAS,NY,OTHER,2018,CHEVR
SDN,PAS,NY,GREEN,2016,LEXUS
SUBN,PAS,NY,BROWN,2017,DODGE
SDN,PAS,NY,GREY,2012,VOLVO
SDN,PAS,NY,BLACK,2014,PORSC
TWOD,PAS,NY,BLACK,2010,NISSA
SUBN,PAS,NY,GREY,2001,VOLVO
,PAS,NY,GREY,2010,INFIN
VAN,PAS,NY,OTHER,2014,TOYOT
SDN,PAS,NY,GOLD,2017,LEXUS
SDN,PAS,NY,BLUE,2002,LINCO
VAN,PAS,NY,BLACK,2007,DODGE
SUBN,PAS,NY,BLACK,2019,TOYOT
SDN,PAS,NY,GREEN,2007,CHEVR
P-U,PAS,NY,BLACK,2013,GMC
SUBN,PAS,NY,GREEN,2008,BMW
P-U,PAS,NY,RED,2013,TOYOT
P-U,PAS,NY,RED,2001,NISSA
VAN,PAS,NY,OTHER,2014,ME/BE
SDN,PAS,NY,BLACK,2013,BUICK
SUBN,PAS,NY,SILVER,2014,IBARU
SUBN,PAS,NY,GREEN,2016,NISSA
P-U,PAS,NY,GREY,2007,CHEVR
SDN,PAS,NY,GREY,1998,JEEP
ADPU,PAS,NY,GREY,2007,CHEVR
TWOD,PAS,NY,OTHER,2006,ME/BE
SUBN,PAS,NY,BROWN,2014,AUDI
SUBN,PAS,NY,RED,1996,GMC
TWOD,PAS,NY,RED,2005,MINE
VAN,PAS,NY,RED,2004,CHRYS
SDN,PAS,CT,ORANGE,2008,KIA
SUBN,PAS,NJ,RED,2013,PORSC
SUBN,PAS,PA,OTHER,2012,AUDI
SUBN,PAS,NY,SILVER,2018,KIA
SUBN,PAS,NY,OTHER,2003,KA
P-U,PAS,NY,BROWN,2013,HONDA
SDN,PAS,NY,BROWN,2017,HYUN
SUBN,PAS,NY,SILVER,2008,SUZUK
P-U,PAS,NY,BLUE,2008,DODGE
SUBN,PAS,NY,BLUE,2004,MACOM
TWOD,PAS,NY,BLACK,2012,CADIL
SDN,PAS,NY,GREY,2014,LINCO
SUBN,PAS,NY,GREY,2016,R/R
SDN,PAS,NY,GOLD,2016,TOYOT
SDN,PAS,NY,SILVER,1996,MERCU
SUBN,PAS,NY,TAN,2017,CHRYS
SUBN,PAS,NJ,BLACK,2003,FORD
SUBN,PAS,NY,BLACK,2017,CRYST
P-U,PAS,NY,OTHER,2010,GMC
SUBN,PAS,NY,GREY,2016,ALEXU
SUBN,PAS,NY,BLUE,2009,CADIL
SDN,PAS,NY,BLUE,2012,DODGE
,PAS,NY,BLACK,2015,INFIN
SUBN,PAS,PA,BLACK,2012,AUDI
SDN,PAS,NY,BLUE,2008,LEXUS
SDN,PAS,NY,RED,1997,CHEVR
CONV,PAS,NY,BLACK,2016,AUDI
SUBN,PAS,NY,GREEN,2015,KIA
SUBN,PAS,NY,GREEN,1996,ROVER
SDN,PAS,NY,BLACK,2003,DODGE
SDN,PAS,NY,BLUE,2003,
SUBN,PAS,NY,RED,2017,MAZDA
SUBN,PAS,NY,GREY,2016,WHT
SUBN,PAS,NY,BROWN,2009,TOYOT
SDN,PAS,PA,GREY,2015,NISSA
SDN,PAS,NY,BLACK,2013,MDCI
SDN,PAS,NY,OTHER,1999,CADIL
A,PAS,NY,OTHER,2016,PORSC
,PAS,NY,OTHER,2012,BMW
SDN,PAS,PA,BLUE,2005,FORD
SDN,PAS,PA,GREY,2017,CHEVR
VAN,PAS,NY,BLACK,2014,TOYOT
SDN,PAS,NY,BLUE,2018,FORD
SUBN,PAS,NY,BLUE,2018,LEXUS
SDN,PAS,NY,BLUE,2016,BRW
SDN,PAS,NY,BLACK,2003,SATUR
FOUR,PAS,NY,BLACK,2015,
SUBN,PAS,NY,BROWN,2010,FORD
SUBN,PAS,NY,SILVER,2017,MITSU
,PAS,NY,BLACK,1999,CHEVR
FOUR,PAS,NY,GREY,2013,DODGE
SDN,PAS,NY,OTHER,2016,IYVN
VAN,PAS,NY,OTHER,2011,HONDA
SDN,PAS,NY,SILVER,2006,BUICK
P-U,PAS,NY,GREY,2013,DODGE
SDN,PAS,NY,GOLD,2009,TOYOT
SUBN,PAS,NY,BLACK,2005,SATUR
VAN,PAS,NY,RED,1999,CHEVR
,PAS,NJ,BLACK,2017,CHEVR
SDN,PAS,NY,BROWN,2003,LEXUS
,PAS,NY,OTHER,2003,TOYOT
SUBN,PAS,NY,BLACK,2018,VOLVO
SDN,PAS,NY,GREEN,2003,HYUND
N,PAS,NY,GREY,2009,SUBAR
SDN,PAS,NY,BLUE,2010,MASE
P-U,PAS,NY,RED,2005,CHEVR
SDN,PAS,NY,GREY,1998,OLDSM
SDN,PAS,NY,GREY,2011,MERCU
SDN,PAS,NY,SILVER,2005,MERCU
SDN,PAS,NY,BLUE,2002,SATUR
SDN,PAS,NY,GOLD,2015,CHEVR
SDN,PAS,NY,OTHER,2015,UPS
SMAR,PAS,NY,ORANGE,2008,
P-U,PAS,NY,OTHER,2007,FORD
,PAS,NY,GREY,2011,MITSU
SUBN,PAS,NY,GREY,2018,ME/BE
SUBN,PAS,NY,RED,2004,BMW
VAN,PAS,NY,BROWN,2002,NISSA
SDN,PAS,NY,GOLD,2014,BMW
SUBN,PAS,NY,RED,2011,LINCO
SDN,PAS,NY,BROWN,2004,ME/BE
SDN,PAS,NY,RED,1992,CHEVR
SDN,PAS,NY,OTHER,2018,INFIN
P-U,PAS,NY,BLUE,2010,FORD
SDN,PAS,NY,BLUE,2007,ROVER
CONV,PAS,NY,BLACK,2009,ME/BE
SUBN,PAS,NY,BLACK,2009,LINCO
,PAS,NY,OTHER,2017,HYUND
SDN,PAS,NY,BROWN,2004,CH
SUBN,PAS,NY,GREEN,1999,INFIN
SUBN,PAS,NY,SILVER,2003,
SUBN,PAS,NJ,BLACK,2009,AUDI
,PAS,NY,OTHER,2003,GMC
SUBN,PAS,NY,TAN,1992,SATUR
SUBN,PAS,NY,RED,2010,PONTI
SDN,PAS,NY,GREY,2001,KIA
P-U,PAS,NY,OTHER,2001,TOYOT
SUBN,PAS,NY,GREEN,2009,NISSA
CONV,PAS,NY,BLACK,2010,INFIN
SDN,PAS,NY,BLACK,2008,SMART
SUBN,PAS,NY,BROWN,1997,JEEP
SDN,PAS,NY,OTHER,2009,MAZON
SUBN,PAS,NY,SILVER,2012,DODGE
CONV,PAS,NY,GREY,2002,ME/BE
SUBN,PAS,NY,BLUE,2015,PORSC
P-U,PAS,NY,GREY,2013,CHEVR
PICK,PAS,NY,BLACK,2014,CHEVR
SDN,PAS,NJ,OTHER,2008,MAZDA
STAT,PAS,PA,BLUE,2012,DODGE
FOUR,PAS,NY,OTHER,2016,BMW
,PAS,NY,OTHER,1995,HONDA
SDN,PAS,OH,OTHER,2012,HYUND
SUBN,PAS,NY,BLUE,2011,ME/BE
FOUR,PAS,NY,GREY,2015,HONDA
TWOD,PAS,NY,SILVER,2010,VOLVO
FOUR,PAS,NY,GREEN,1996,TOYOT
SUBN,PAS,PA,BLACK,2018,HYUND
SUBN,PAS,NJ,BLACK,2003,JEEP
CONV,PAS,NY,BLACK,2008,BMW
SUBN,PAS,NY,BROWN,2006,ME/BE
P-U,PAS,NY,BLACK,2003,CHEVR
TWOD,PAS,NY,OTHER,2010,VOLKS
FOUR,PAS,NY,RED,2002,VOLKS
SDN,PAS,NY,SILVER,1995,VOLKS
SUBN,PAS,NY,ORANGE,2012,
SUBN,PAS,NJ,OTHER,2009,MACK
FOUR,PAS,NY,OTHER,2014,NISSA
SDN,PAS,NY,GREY,1991,ME/BE
SUBN,PAS,NY,GREY,2017,TELSA
SDN,PAS,NY,PURPL,2017,HONDA
PICK,PAS,NY,BLACK,2017,CHEVR
FOUR,PAS,NY,BLACK,2017,VOLKS
CONV,PAS,NY,GREY,2008,VOLVO
SDN,PAS,NY,SILVER,2002,SUBAR
SDN,PAS,NY,GREY,1983,HONDA
FOUR,PAS,NY,BLACK,2014,VOLKS
FOUR,PAS,NY,BROWN,2002,NISSA
SUBN,PAS,NY,BROWN,2015,DODGE
VAN,PAS,NY,GREY,2003,GMC
SDN,PAS,NY,BLUE,2016,HIN
SUBN,PAS,NY,BROWN,2001,NISSA
VAN,PAS,NY,OTHER,2001,GMC
I,PAS,NY,BLUE,2015,CHEVR
P-U,PAS,NJ,OTHER,2016,CHEVR
SUBN,PAS,NY,TAN,2014,TOYOT
SUBN,PAS,NY,GREY,2018,SUBAR
,PAS,NY,GREY,2004,MINI
SDN,PAS,NY,BROWN,2007,HONDA
SUBN,PAS,NY,BEIGE,2011,TOYOT
SUBN,PAS,NY,BLUE,1997,FORD
VAN,PAS,PA,GREY,2004,FORD
VAN,PAS,NY,GREEN,2007,HONDA
SDN,PAS,NY,GREEN,1997,CHEVR
SUBN,PAS,NY,GREEN,2012,NISSA
IS,PAS,NY,OTHER,2016,HONDA
SUBN,PAS,NY,BLUE,2017,FIAT
SUBN,PAS,NY,BLUE,2009,LEXUS
SDN,PAS,NY,TAN,1999,ACURA
SUBN,PAS,NY,TAN,2008,BMW
SUBN,PAS,NY,TAN,2015,ME/BE
SDN,PAS,NY,OTHER,2004,SAAB
SUBN,PAS,NJ,BLUE,2011,BMW
SDN,PAS,NY,TAN,2011,
SUBN,PAS,NY,YELLOW,2012,TOYOT
TWOD,PAS,NY,GREY,2002,BMW
,PAS,NY,TAN,2001,INFIN
,PAS,NY,OTHER,2001,CHEVR
TWOD,PAS,MD,GREEN,2007,ME/BE
SDN,PAS,NC,BLACK,2010,NISSA
CONV,PAS,NY,RED,2012,FIAT
DELV,PAS,NY,ORANGE,2012,
VAN,PAS,NY,YELLOW,2016,TOYOT
SDN,PAS,NY,OTHER,2002,SATUR
SDN,PAS,NJ,TAN,1997,TOYOT
DELV,PAS,NY,OTHER,2005,WOR W
TAXI,PAS,NY,GREY,2014,NISSA
DELV,PAS,NY,OTHER,2012,UD
DELV,PAS,NY,OTHER,2005,CHEVR
DELV,PAS,NY,OTHER,1997,GMC
N,PAS,DC,RED,2015,TOYOT
SUBN,PAS,NY,BLACK,1995,SATUR
P-U,PAS,NY,OTHER,2005,DODGE
P-U,PAS,NY,OTHER,2005,CHEVR
SUBN,PAS,NY,BLACK,2015,MINI
FOUR,PAS,NY,SILVER,2017,TOYOT
TAXI,PAS,NY,BLACK,2013,TOYOT
FOUR,PAS,NY,GREY,2016,ME/BE
FOUR,PAS,NY,GREY,2015,DODGE
P-U,PAS,FL,BLACK,2016,CHEVR
SDN,PAS,NY,RED,1994,NISSA
SDN,PAS,VA,OTHER,2012,BMW
SUBN,PAS,NJ,BLACK,2016,HONDA
APPO,PAS,AZ,OTHER,2017,GMC
SUBN,PAS,MT,OTHER,2009,GMC
TK,PAS,NJ,ORANGE,2007,FRUEH
SUBN,PAS,NJ,BLACK,2014,JEEP
VAN,PAS,AZ,OTHER,2017,
SUBN,PAS,VT,GREY,2002,SAAB
SUBN,PAS,NY,BROWN,1984,VOLKS
SDN,PAS,NC,GREY,2002,NISSA
SDN,PAS,TX,OTHER,2008,BMW
P-U,PAS,PA,GREEN,2006,FORD
SUBN,PAS,GA,OTHER,2008,HONDA
VAN,PAS,MD,GREY,2006,TOYOT
SDN,PAS,NY,GOLD,1999,MAZDA
SUBN,PAS,NY,SILVER,2001,GMC
FOUR,PAS,NY,GREEN,2012,HONDA
FOUR,PAS,NY,OTHER,2003,LEXUS
MOTO,PAS,SC,RED,2011,HONDA
SDN,PAS,NY,GOLD,1997,TOYOT
SUBN,PAS,MA,BLUE,2009,ME/BE
SUBN,PAS,NY,BLUE,2003,LINCO
VAN,PAS,FL,RED,2017,DODGE
SUBN,PAS,NY,TAN,2009,BUICK
SUBN,PAS,NY,GOLD,2005,HYUND
,PAS,NJ,BLACK,2011,BMW
SDN,PAS,VA,GREEN,1996,NISSA
SDN,PAS,NY,BROWN,2010,ACURA
SDN,PAS,NY,RED,1987,OLDSM
VAN,PAS,NY,BLUE,2010,GMC
SDN,PAS,NJ,GREY,2014,HONDA
BUS,PAS,NY,YELLOW,1998,INTER
SDN,PAS,NY,GOLD,2009,BUICK
SDN,PAS,OH,GOLD,1999,TOYOT
SDN,PAS,NJ,GREY,2017,TOYOT
P-U,PAS,PA,OTHER,2002,FORD
SDN,PAS,GA,SILVER,2011,INFIN
VAN,PAS,AZ,OTHER,2014,GMC
SUBN,PAS,NC,BLACK,2010,LEXUS
TAXI,PAS,NY,BLUE,2015,HYUND
SDN,PAS,MA,RED,2011,TOYOT
SUBN,PAS,TX,RED,2004,CHRYS
,PAS,NY,SILVER,2007,ACURA
SDN,PAS,NY,SILVER,2002,AUDI
SDN,PAS,NY,GOLD,2016,SMART
,PAS,NY,GREEN,1999,JEEP
SDN,PAS,NY,BLACK,2007,VOLVO
VAN,PAS,NY,BLUE,2017,FORD
SDN,PAS,TX,BLUE,2014,HONDA
TAXI,PAS,NY,SILVER,2011,TOYOT
VAN,PAS,MN,GREY,2002,FORD
SDN,PAS,MA,GREY,2007,HONDA
SDN,PAS,AL,GREY,2004,FORD
SDN,PAS,NY,BLACK,2010,JAGUA
SDN,PAS,MD,BLUE,2014,ME/BE
SDN,PAS,NY,OTHER,1996,CHEVR
,PAS,NY,GREY,2009,TOYOT
FOUR,PAS,NY,BLUE,2009,HONDA
SUBN,PAS,NY,BEIGE,2008,TOYOT
P-U,PAS,NY,GREY,2011,NISSA
SDN,PAS,AZ,GREY,2012,TOYOT
SUBN,PAS,NY,RED,2009,ME/BE
SUBN,PAS,NY,OTHER,2008,ROVER
SDN,PAS,NY,TAN,1995,MERCU
VAN,PAS,NJ,OTHER,2006,CHEVR
VAN,PAS,NY,RED,1997,GMC
SDN,PAS,NY,TAN,2017,JEEP
CAMR,PAS,NY,BLACK,2015,TOYOT
VAN,PAS,NY,GREY,1999,DODGE
SDN,PAS,NY,BLACK,2018,LINCO
P-U,PAS,FL,OTHER,2017,NISSA
FOUR,PAS,PA,OTHER,2016,HONDA
SDN,PAS,NY,RED,1998,CHEVR
TAXI,PAS,NY,GREEN,2011,
,PAS,MD,BLACK,2009,ME/BE
SUBN,PAS,NY,OTHER,1991,VOLVO
SUBN,PAS,NY,BLACK,1996,ISUZU
UTIL,PAS,NY,OTHER,1998,GMC
VAN,PAS,NY,RED,2004,HONDA
SUBN,PAS,NY,OTHER,2017,UTILI
SUBN,PAS,NY,RED,2003,ACURA
VAN,PAS,NY,GREY,2003,BMW
SDN,PAS,TX,BLACK,2006,BMW
SDN,PAS,NC,GREY,2007,LEXUS
SDN,PAS,MA,TAN,1999,TOYOT
FOUR,PAS,NY,RED,1998,TOYOT
SDN,PAS,DC,GREY,2011,BMW
SDN,PAS,NY,GREEN,2004,CHEVR
VAN,PAS,NY,GREEN,1997,FORD
PICK,PAS,NY,GREY,2010,NISSA
SUBN,PAS,NY,GREEN,1998,ISUZU
SDN,PAS,MI,SILVER,2017,HYUND
SDN,PAS,MA,OTHER,2012,BUICK
SUBN,PAS,MA,SILVER,2008,HONDA
SDN,PAS,NY,GREY,2008,MERCU
VAN,PAS,NY,GREY,2017,GMC
SUBN,PAS,NY,GREEN,2001,BMW
SDN,PAS,WA,GREY,2002,HONDA
SUBN,PAS,NY,GREEN,2014,AUDI
SUBN,PAS,FL,BLACK,2011,HONDA
BUS,PAS,NY,OTHER,2010,FORD
SUBN,PAS,NY,GREY,2004,SUZUK
P-U,PAS,NY,OTHER,2011,MERCU
SUBN,PAS,NJ,GREY,2011,LEXUS
SDN,PAS,NY,BLACK,2014,HYUN
SUBN,PAS,NJ,GREY,2017,NISSA
,PAS,NY,BLUE,2008,FORD
SUBN,PAS,TN,BLACK,2002,TOYOT
VAN,PAS,NY,BROWN,2008,
SUBN,PAS,GA,SILVER,2001,BMW
SDN,PAS,NC,SILVER,2016,VOLVO
SUBN,PAS,NJ,OTHER,2006,BMW
MOT,PAS,NJ,GREEN,2012,KAWAS
DELV,PAS,NY,SILVER,2005,KENWO
SDN,PAS,TX,SILVER,2004,TOYOT
SUBN,PAS,NY,GOLD,2007,LEXUS
SUBN,PAS,NY,BLACK,2004,RAGE
SDN,PAS,NY,OTHER,2010,MINI
SUBN,PAS,NY,BLUE,1994,NISSA
SDN,PAS,NY,BROWN,2011,SCION
SDN,PAS,NY,BROWN,2011,VOLKS
SUBN,PAS,NY,TAN,2008,SUBAR
SUBN,PAS,NY,RED,1995,FORD
DELV,PAS,NY,OTHER,2018,HIN
,PAS,NY,BLUE,2005,NISSA
N,PAS,NY,GREY,2006,ROVER
,PAS,NY,BLACK,2005,KIA
,PAS,NY,GREY,2017,FORD
SUBN,PAS,TX,BLACK,2010,LINCO
SUBN,PAS,GA,GREY,2017,TOYOT
SDN,PAS,CA,GREY,2015,FORD
SDN,PAS,VA,GREY,2010,TOYOT
VAN,PAS,NY,BLACK,2005,KIA
MOTO,PAS,NY,BLUE,2006,HONDA
SDN,PAS,NJ,GREY,2013,TOYOT
BUS,PAS,NY,OTHER,2012,FORD
SDN,PAS,NY,RED,1999,MAZDA
SDN,PAS,FL,GREY,2001,NISSA
SDN,PAS,NY,GREEN,1992,HONDA
SDN,PAS,TX,GREY,2005,HONDA
,PAS,NY,OTHER,2003,ME/BE
SDN,PAS,NY,GREEN,2005,MITSU
VAN,PAS,CA,OTHER,2016,FORD
TAXI,PAS,NY,GREEN,2009,FORD
TAXI,PAS,NY,GREEN,2010,HONDA
SUBN,PAS,NJ,OTHER,2017,CADIL
SUBN,PAS,NJ,GREY,2009,VOLKS
SDN,PAS,TX,BLACK,2008,FORD
